           shot,       time [s],      exp.alpha,        exp.<j>, crit.alpha raw,crit.alpha diam,    crit<j> raw,   crit<j> diam,  stability raw, stability diam,    crit. n raw,   crit. n diam,         Bt [T],        Ip [MA],         beta_N,     p_tot [MW],     p_rad [MW],            H98, gas [1e22 1/s],  triangularity,    Teped [keV],neped [10^19 1m^3],            nu*,     userid/dda,
          82636,      61.577000,       2.301000,       0.637530,       3.598031,       3.757379,       1.006298,       1.053016,       1.563681,       1.632933,             20,             15,       1.587821,       1.583399,       1.966456,      11.390910,       1.636162,       0.922822,       0.646166,       0.289810,       4.195700,       0.515000,       0.849500,     rfrid/T002
          82638,      59.076000,       2.723000,       0.709886,       3.251935,       3.495382,       0.863485,       0.933565,       1.194247,       1.283651,             30,             20,       2.004504,       1.984541,       1.454495,      10.319132,       1.904485,       0.846829,       0.758919,       0.282775,       5.892500,       0.488800,       1.288300,  pbilkova/T002
          82644,      53.923000,       3.186000,       0.832223,       3.525692,       3.684433,       0.937393,       0.984732,       1.106620,       1.156445,             30,             15,       2.518668,       2.481470,       1.215634,       7.082729,       3.043742,       0.938073,       1.015359,       0.273179,       7.247300,       0.578000,       1.114500,  pbilkova/T001
          82649,      54.973000,       3.183000,       0.807098,       5.707895,       5.704809,       1.582267,       1.581291,       1.793244,       1.792274,             15,             10,       2.632803,       2.474803,       1.033527,      10.475444,       2.850976,       0.732656,       2.975543,       0.366090,       8.154800,       0.449300,       2.221900,  pbilkova/T001
          82650,      54.973000,       3.322000,       0.807612,       3.895238,       4.286252,       0.968389,       1.066725,       1.172558,       1.290263,             30,              3,       2.629172,       2.477154,       1.137463,      15.937710,       3.115421,       0.695948,       3.003437,       0.376492,       7.921100,       0.523200,       1.608900,  pbilkova/T002
          82661,      54.273000,       3.327000,       0.813496,       4.054219,       4.371582,       1.014207,       1.102434,       1.218581,       1.313971,             30,             20,       2.603458,       2.480923,       1.158381,      15.306849,       2.910441,       0.700401,       3.058985,       0.371608,       8.163100,       0.541400,       1.535200,  pbilkova/T002
          82661,      56.074000,       3.329000,       0.759117,       3.939028,       4.379443,       0.924978,       1.046829,       1.183247,       1.315543,             30,             20,       2.597008,       2.467600,       1.068571,      16.039618,       3.088270,       0.654332,       2.949879,       0.371536,       8.562700,       0.467700,       2.144000,  pbilkova/T003
          82662,      55.224000,       3.292000,       0.776012,       3.646491,       4.078470,       0.870904,       0.983951,       1.107683,       1.238903,             50,             30,       2.609199,       2.473827,       0.967703,      12.775155,       2.881771,       0.645731,       3.003081,       0.365515,       8.321600,       0.424700,       2.513700,  pbilkova/T002
          82666,      57.775000,       2.682000,       0.707158,       3.372687,       3.610525,       0.908695,       0.978328,       1.257527,       1.346206,             30,             20,       2.006976,       1.975672,       1.523609,      10.686761,       2.190260,       0.870768,       1.046986,       0.275138,       5.642900,       0.511700,       1.126700,  pbilkova/T002
          82667,      58.875000,       2.313000,       0.631009,       3.478706,       3.620829,       0.965964,       1.008162,       1.503980,       1.565425,             20,             15,       2.007544,       1.976792,       1.506548,      11.792848,       2.527605,       0.834574,       0.970911,       0.272577,       5.545500,       0.515400,       1.095700,  pbilkova/T001
