shot                   t1		  t2									     Te ped height pre-ELM (keV)											       error								      ne ped height pre-ELM  10^19(m^-3)											       error									     pe ped height pre-ELM (kPa)											       error									      separatrix n_e 10^19(m^-3)											       error												 Ip (MA)											       error											      P_tot (MW)											       error											      P_NBI (MW)											       error											      P_ICRH(MW)											       error											   triangularity											       error												    Meff											       error												   B (T)											       error							      gas flow rate of main species 10^22  (e/s)											       error									 electron rate from GIM  1 (e/s)											       error									 electron rate from GIM  2 (e/s)											       error									 electron rate from GIM  3 (e/s)											       error									 electron rate from GIM  4 (e/s)											       error									 electron rate from GIM  5 (e/s)											       error									 electron rate from GIM  6 (e/s)											       error									 electron rate from GIM  7 (e/s)											       error									 electron rate from GIM  8 (e/s)											       error									 electron rate from GIM  9 (e/s)											       error									 electron rate from GIM 10 (e/s)											       error									 electron rate from GIM 11 (e/s)											       error									 electron rate from GIM 12 (e/s)											       error									 electron rate from GIM 13 (e/s)											       error									 electron rate from GIM 14 (e/s)											       error									 electron rate from GIM 15 (e/s)											       error									Atomic number of seeded impurity											       error								flow rate of seeded impurity 10^22 (e/s)											       error											 FLAG: DEUTERIUM										      FLAG: HYDROGEN											   FLAG: H/D mix										      FLAG: He JET-C											   FLAG: Seeding										    FLAG: He seeding											     FLAG: Kicks											   FLAG: RMP											   FLAG: pellets											 FLAG: JET-C											   FLAG: JET-ILW									   FLAG: HRTS data validated										  divertor configuration
81818                56.19		57.25											     0.2791866660											 0.0123810479											     5.9403090477											 0.0791367143											     2.6444890499											 0.1224520728											     3.4292387962											 0.6788564920											     1.9589170218											 0.0077487109											     7.3835501671											 0.1547912508											     6.5509781837											 0.0675680414											    -0.0000010000											 0.0000010000											     0.2731119692											 0.0013882496											     1.9961360693											 0.0000000597											     2.0000979900											 0.0002479377											     1.7250359058											 0.0140590277											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.2402442992											 0.0003167735											     0.0000000000											 0.0000000000											     1.4847921133											 0.0137422578											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    1													V/H
81819                53.50		55.66											     0.3700663149											 0.0101732519											     5.8745932579											 0.0641816705											     3.4608645439											 0.1023785099											     3.1376645565											 0.6457805634											     1.9695107937											 0.0069548101											    10.1948986053											 0.2147205919											     9.5720558167											 0.4302830696											    -0.0000010000											 0.0000010000											     0.2766304314											 0.0033100003											     1.9975084066											 0.0000634916											     1.9989737272											 0.0003872145											     1.8306992054											 0.0306970980											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.2422022074											 0.0006492578											     0.0000000000											 0.0000000000											     1.5884975195											 0.0300478619											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    2													V/H
81819                57.12		58.41											     0.2437570840											 0.0074541429											     5.9425811768											 0.0455678850											     2.3313195705											 0.0734993666											     3.4151949883											 0.7051728964											     1.9487932920											 0.0048154811											     7.3774404526											 0.2077336758											     6.2994713783											 0.8425086141											    -0.0000010000											 0.0000010000											     0.2719843090											 0.0023123219											     1.9971867800											 0.0000378297											     1.9989570379											 0.0008322462											     1.6813153028											 0.0166521184											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.2389166355											 0.0003819057											     0.0000000000											 0.0000000000											     1.4423989058											 0.0162702128											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    2													V/H
81822                54.36		55.99											     0.2715169191											 0.0164901819											     6.0180315971											 0.1190482527											     2.6043136120											 0.1663479060											     3.2751479149											 0.4984443486											     1.9642095566											 0.0046999552											    10.2591257095											 0.1904955953											     9.5034608841											 0.4881837070											    -0.0000010000											 0.0000010000											     0.2752370834											 0.0015754994											     1.9983654022											 0.0001177691											     2.0000748634											 0.0003522489											     2.5571515560											 0.0457552485											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.3967599273											 0.0013320340											     0.0000000000											 0.0000000000											     2.1603922844											 0.0444232635											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    1													V/H
81822                57.11		59.65											     0.2495590001											 0.0054107807											     5.9778480530											 0.0421407707											     2.3777077198											 0.0542084500											     3.8602468967											 0.6522789001											     1.9591778517											 0.0050293980											     7.1258878708											 0.1954483390											     6.2698855400											 0.8754515052											    -0.0000010000											 0.0000010000											     0.2749699354											 0.0016884402											     1.9975602627											 0.0001860634											     1.9993692636											 0.0007342063											     2.2659835815											 0.0624864697											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.3877796233											 0.0020378181											     0.0000000000											 0.0000000000											     1.8782051802											 0.0604487881											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    1													V/H
81824                52.71		53.95											     0.4089641273											 0.0166319888											     5.7397403717											 0.0917599127											     3.7265124321											 0.1628409177											     2.6708078384											 0.3536626399											     1.9745966196											 0.0061552851											    10.5948877335											 0.2807082236											     9.9635744095											 0.0833827406											    -0.0000010000											 0.0000010000											     0.2765784562											 0.0026631607											     1.9983161688											 0.0001439536											     1.9998030663											 0.0001734575											     0.9681246281											 0.0031637580											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.3994100392											 0.0010232639											     0.0000000000											 0.0000000000											     0.5687146783											 0.0021404896											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    1													V/H
81824                55.09		55.99											     0.3639642596											 0.0117993811											     6.1343903542											 0.0951769724											     3.5766057968											 0.1285450608											     3.8680162430											 0.6307026744											     1.9673398733											 0.0054988512											    10.3029518127											 0.2601153553											     9.7004613876											 0.7966149449											    -0.0000010000											 0.0000010000											     0.2781609297											 0.0018023446											     1.9974364042											 0.0001038585											     2.0006251335											 0.0001904936											     0.9489063025											 0.0022543115											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.3931789100											 0.0007327650											     0.0000000000											 0.0000000000											     0.5557278395											 0.0015215488											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    1													V/H
81826                52.63		55.77											     0.4444245100											 0.0141401263											     5.7853131294											 0.0625635758											     4.0843110085											 0.1372504830											     3.1785948277											 0.6793946028											     1.9758470058											 0.0072063268											    10.0565576553											 0.2459313273											     9.5203113556											 0.6987139583											    -0.0000010000											 0.0000010000											     0.2806051373											 0.0034559474											     1.9978839159											 0.0006253824											     2.0009684563											 0.0003524403											     0.8458828926											 0.0059415647											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.3875015080											 0.0024642425											     0.0000000000											 0.0000000000											     0.4583813250											 0.0034773275											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    2													V/H
81829                48.58		50.12											     0.3150870204											 0.0095999930											     5.8858361244											 0.0670186207											     2.9532039165											 0.0960556269											     2.4315111637											 0.4148645401											     1.9769970179											 0.0077797677											     8.7525320053											 0.2655379176											     7.9904947281											 0.7016055584											    -0.0000010000											 0.0000010000											     0.2578646243											 0.0021444834											     1.9906432629											 0.0003323819											     2.1200225353											 0.0005431414											     4.6046347618											 0.0897100344											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0010971576											 0.0079484396											     2.4137330055											 0.0484388322											     0.0000000000											 0.0000000000											     2.1898052692											 0.0401495211											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    1													V/H
81834                49.56		51.17											     0.5050888062											 0.0169778895											     5.4576573372											 0.0716852993											     4.4132037163											 0.1592672467											     2.1258077621											 0.4525338113											     1.9818862677											 0.0053531914											    11.5522699356											 0.2314824760											    11.0979299545											 0.4861690104											    -0.0000010000											 0.0000010000											     0.2724532187											 0.0037495117											     1.9993693829											 0.0002581989											     2.1187787056											 0.0003204600											     1.1349411011											 0.0054223067											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.5664529204											 0.0027022921											     0.0000000000											 0.0000000000											     0.5684863329											 0.0027200154											     0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											    -0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000											     0.0000000000											 0.0000000000													1												    0													0												    0													0												    0													0												    0													0												    0													1												    1													V/H
